id_local;local;subprefeitura;distrito;latitude;longitude
230;M BOI MIRIM, ES x BARROSO DO AMARAL, R PROF;M'BOI MIRIM;JARDIM ANGELA;-23,686401;-46,770598
231;M BOI MIRIM, ES x JOAO DE LIMA BONFANTE, R x CARLOS SEVERO, R;M'BOI MIRIM;JARDIM ANGELA;-23,68737;-46,771454
234;M BOI MIRIM, ES x SANT ANNA, AV COMEN x LUIS BALDINATO, R - (N 4324);M'BOI MIRIM;JARDIM ANGELA;-23,68318;-46,769437
236;M BOI MIRIM, ES x THOMAS HUDSON, R - (N 3660);M'BOI MIRIM;JARDIM ANGELA;-23,679891;-46,765069
237;M BOI MIRIM, ES x ERNESTO PASQUALUCCI, R;M'BOI MIRIM;JARDIM ANGELA;-23,681807;-46,766998
238;M BOI MIRIM, ES x AGAMENON PEREIRA DA SILVA, R x SIMAO CAETANO NUNES, AV - (N 5777);M'BOI MIRIM;JARDIM ANGELA;-23,693682;-46,779512
239;M BOI MIRIM, ES x MANUEL DA COSTA DANTAS, R x ALBERTO BORGES SOVERAL, R x HELIO DA COSTA MANSO, R x PIETRO DA MILANO, R;M'BOI MIRIM;JARDIM ANGELA;-23,694171;-46,779692
240;M BOI MIRIM, ES x MARIA SILVINA TAVARES, R - (N 5460);M'BOI MIRIM;JARDIM ANGELA;-23,69215;-46,776932
241;M BOI MIRIM, ES x JOSE ALVES DA SILVA, R - (N 6700);M'BOI MIRIM;JARDIM ANGELA;-23,69658;-46,779551
242;M BOI MIRIM, ES x FRANCISCO GUIMARAES MORAES, R x RIBAS DO RIO PARDO, R;M'BOI MIRIM;JARDIM ANGELA;-23,689902;-46,773925
243;RIVIERA, ES DA - (C/B - PQ. ECOL.  GUARAPIRANGA);M'BOI MIRIM;JARDIM ANGELA;-23,700722;-46,751291
244;RIVIERA, ES DA - (B/C - PQ. ECOL.  GUARAPIRANGA);M'BOI MIRIM;JARDIM ANGELA;-23,700543;-46,751251
245;MARCILAC, ES ENG - (PROX. ES. CIPO (200 MTS ANTES DO Nº 4072));PARELHEIROS;PARELHEIROS;-23,853944;-46,755853
246;MARCILAC, ES ENG - (N 4340 - C/B APOS ES.CIPO (ANTIGO Nº 3170));PARELHEIROS;PARELHEIROS;-23,854478;-46,754575
247;RAIMUNDO PEREIRA DE MAGALHAES, AV x CANTIDIO SAMPAIO, AV DEP x TAIPAS, ES DAS;PIRITUBA;JARAGUA;-23,434081;-46,719634
249;ELISIO TEIXEIRA LEITE, AV x CANTIDIO SAMPAIO, AV DEP;PIRITUBA;JARAGUA;-23,435049;-46,717782
251;CANTIDIO SAMPAIO, AV DEP x ANTONIO DE NAPOLI, R;PIRITUBA;JARAGUA;-23,435049;-46,717242
252;RAIMUNDO PEREIRA DE MAGALHAES, AV x JOAO BATISTA DIAS, R;PIRITUBA;JARAGUA;-23,432032;-46,720211
253;CORREDOR, ES DO x PINHEIRINHO DAGUA, AV;PIRITUBA;JARAGUA;-23,446255;-46,731007
254;CORREDOR, ES DO x RAIMUNDO PEREIRA DE MAGALHAES, AV x LITORAL PARANAENSE, R;PIRITUBA;JARAGUA;-23,446953;-46,722222
255;ELISIO TEIXEIRA LEITE, AV - (N 6750 - HOSPITAL TAIPAS);PIRITUBA;JARAGUA;-23,438921;-46,717161
256;FRIEDRICH VON VOITH, R x TAIPAS, ES DAS x CORREDOR, ES DO;PIRITUBA;JARAGUA;-23,44865;-46,73471
258;FELIPE PINEL, AV DR - (3455 PX. LINHA-TREM);PIRITUBA;PIRITUBA;-23,461292;-46,740451
259;RAIMUNDO PEREIRA DE MAGALHAES, AV - (N 8342 - PROX. R. MARILAC);PIRITUBA;PIRITUBA;-23,465566;-46,721939
260;FELIPE PINEL, AV DR - (N 2859 - CENTRO DE FORM. SOLDADOS DA PM);PIRITUBA;PIRITUBA;-23,466934;-46,736718
261;FEIZ ZARZUR, R COMEN x RAIMUNDO PEREIRA DE MAGALHAES, AV x VIEIRA GODINHO, R;PIRITUBA;PIRITUBA;-23,471967;-46,724835
264;FEIZ ZARZUR, R COMEN - (N 852);PIRITUBA;PIRITUBA;-23,472191;-46,724817
265;FEIZ ZARZUR, R COMEN x ALDO LOCATELLI, R PROF;PIRITUBA;PIRITUBA;-23,481583;-46,71794
266;MIGUEL DE CASTRO, AV x ALDO LOCATELLI, R PROF x CONCILIACAO, R;PIRITUBA;PIRITUBA;-23,481318;-46,717679
267;FEIZ ZARZUR, R COMEN - (N 696 - C/B);PIRITUBA;PIRITUBA;-23,477721;-46,721662
268;FEIZ ZARZUR, R COMEN - (N 685 - B/C);PIRITUBA;PIRITUBA;-23,476973;-46,721512
269;MUTINGA, AV x AGENOR COUTO DE MAGALHAES, AV;PIRITUBA;PIRITUBA;-23,485029;-46,740778
270;MUTINGA, AV x RIBEIRAO VERMELHO, R x LUIS CUNHA, R x FRANCISCO NERI, R;PIRITUBA;PIRITUBA;-23,484121;-46,742756
271;MUTINGA, AV - (N 1406 - BIBLIOTECA);PIRITUBA;PIRITUBA;-23,485218;-46,740614
272;AGENOR COUTO DE MAGALHAES, AV x MARIA LUCIA DUARTE, R;PIRITUBA;PIRITUBA;-23,48286;-46,740798
273;MUTINGA, AV x ANASTACIO, AV DO x FRANCISCO DE ASSIS, R S;PIRITUBA;PIRITUBA;-23,486549;-46,738187
274;MUTINGA, AV x BENEDITO PEREIRA, R;PIRITUBA;PIRITUBA;-23,487109;-46,735797
275;MUTINGA, AV - (N 201 - PROX. TR. FRANCISCO ANGELIERI  -  CARTORIO);PIRITUBA;PIRITUBA;-23,488525;-46,729178
276;RAIMUNDO PEREIRA DE MAGALHAES, AV - (N 4653 - PROX. AV. MUTINGA);PIRITUBA;PIRITUBA;-23,488865;-46,728489
277;MUTINGA, AV x JOAO ALVES DE MORAES, R x ARTURO DE ANGELIS, R MAEST;PIRITUBA;PIRITUBA;-23,48793;-46,732478
278;FELIPE PINEL, AV DR x MENOTTI LAUDISIO, AV;PIRITUBA;PIRITUBA;-23,485368;-46,728263
279;RAIMUNDO PEREIRA DE MAGALHAES, AV x MIGUEL DE CASTRO, AV x GUERINO GIOVANI LEARDINI, R x CECILIA DAVY, R;PIRITUBA;PIRITUBA;-23,483584;-46,722416
280;RAIMUNDO PEREIRA DE MAGALHAES, AV x MENOTTI LAUDISIO, AV;PIRITUBA;PIRITUBA;-23,481845;-46,723347
281;PAULA FERREIRA, AV x BENEDITO ANDRADE, AV x GUERINO GIOVANI LEARDINI, R;PIRITUBA;PIRITUBA;-23,488025;-46,720722
282;MIGUEL DE CASTRO, AV x CECILIA CALOVINI, R x ADAO PEREIRA, AV CABO x FEIZ ZARZUR, R COMEN x YARA YAVELBER, PC;PIRITUBA;PIRITUBA;-23,482056;-46,717753
283;BENEDITO ANDRADE, AV x PIRES E ALBUQUERQUE, R MIN x IRENE RUDNER, R;PIRITUBA;PIRITUBA;-23,487524;-46,717053
284;JOAQUIM OLIVEIRA FREITAS, R - (N 1729 - 1754  -  PROX. R. SÃO FRANCISCO DE ASSIS);PIRITUBA;SAO DOMINGOS;-23,492335;-46,745137
285;ANASTACIO, AV DO x EDVARD DE VITA GODOY, R;PIRITUBA;SAO DOMINGOS;-23,491842;-46,737124
286;ANASTACIO, AV DO x WILLIS ROBERTO BANKS, R - (N 1733);PIRITUBA;SAO DOMINGOS;-23,488803;-46,737988
287;RAIMUNDO PEREIRA DE MAGALHAES, AV x ROSALIO JOSE DA CONCEICAO, R;PIRITUBA;PIRITUBA;-23,497171;-46,726196
288;PAULA FERREIRA, AV x LUIS BRAILLE, R x ALVES BARBOSA, PC x GORDINHO FILHO, R CEL;PIRITUBA;PIRITUBA;-23,489171;-46,718104
291;RAIMUNDO PEREIRA DE MAGALHAES, AV - (N 1720 - PORTAL BANDEIRANTES);PIRITUBA;PIRITUBA;-23,504868;-46,718263
292;INACIO LUIS DA COSTA, R x HENRIQUE FONTENELLE, R BRIG;PIRITUBA;JAGUARA;-23,507523;-46,740509
295;ANASTACIO, AV DO x BENEDITO ALARICO DE C. BORELLI, R PROF x ODON CARLOS DE F. FERRAZ, R DR;PIRITUBA;SAO DOMINGOS;-23,504951;-46,73336
297;OTAVIANO ALVES DE LIMA, AV x MOTTA, AV CARD;PIRITUBA;PIRITUBA;-23,508395;-46,720951
298;RAIMUNDO PEREIRA DE MAGALHAES, AV x JOAO B. DE BERNARDES LIMA, R DR x POMPEU SOBRINHO, R - (N 4123);PIRITUBA;PIRITUBA;-23,491789;-46,732156
299;GASTAO VIDIGAL, AV DR x SILVA AIROSA, R;LAPA;VILA LEOPOLDINA;-23,520211;-46,742742
300;SILVA AIROSA, R x ITAPURANDA, R;LAPA;VILA LEOPOLDINA;-23,520074;-46,742119
305;GUAIPA, R x BELA NAPOLES, R - (N 1053);LAPA;VILA LEOPOLDINA;-23,521277;-46,732267
306;BELMONTE, R x ITAUNA, R BR DE x GAVIAO PEIXOTO, R BRIG x GUAIPA, R;LAPA;LAPA;-23,521298;-46,722356
307;MONTE PASCAL, R x BOTOCUDOS, R x DOMINGOS DE MORAES, VD x JOAO TIBIRICA, R x ERNESTO IGEL, AV x ATTILIO FONTANA, PTE - (C058);LAPA;VILA LEOPOLDINA;-23,514626;-46,723289
309;MONTE PASCAL, R x BELMONTE, R x BELCHIOR DE AZEVEDO, R x SAMUEL KLABIN, R;LAPA;VILA LEOPOLDINA;-23,52018;-46,723178
311;GAVIAO PEIXOTO, R BRIG x JOSE ROBERTO LEITE PENTEADO, PC SEN x DUARTE DA COSTA, R x MONTE PASCAL, R;LAPA;LAPA;-23,521623;-46,721446
312;PALADINO, R MAJ - (N 507 - R. ITAPURANDA);LAPA;VILA LEOPOLDINA;-23,52182;-46,742096
314;GASTAO VIDIGAL, AV DR x PALADINO, R MAJ x CATADUPAS, R;LAPA;VILA LEOPOLDINA;-23,52214;-46,741064
315;LEOPOLDINA, AV IMP x MERGENTHALER, R;LAPA;VILA LEOPOLDINA;-23,529428;-46,73871
317;LEOPOLDINA, AV IMP x MOFARREJ, AV - (R. GUAIPA);LAPA;VILA LEOPOLDINA;-23,524401;-46,736923
318;SCHILLING, R x PASSO DA PATRIA, R;LAPA;VILA LEOPOLDINA;-23,528305;-46,725209
319;PASSAGEM, R BR DA x GAVIAO PEIXOTO, R BRIG x ANIBAL MARCONDES DO AMARAL, PC;LAPA;LAPA;-23,521637;-46,721447
320;DUARTE DA COSTA, R x PASSAGEM, R BR DA x AMAZONAS, R BR DO;LAPA;LAPA;-23,524207;-46,719151
321;GASTAO VIDIGAL, AV DR - (N 2001 - PORTAO 3 ENTRADA  CEAGESP);LAPA;VILA LEOPOLDINA;-23,534072;-46,734524
322;GASTAO VIDIGAL, AV DR x FROBEN, R;LAPA;VILA LEOPOLDINA;-23,533248;-46,734756
323;GASTAO VIDIGAL, AV DR x XAVIER KRAUS, R;LAPA;VILA LEOPOLDINA;-23,531051;-46,737255
324;BAUMANN, R x XAVIER KRAUS, R;LAPA;VILA LEOPOLDINA;-23,531777;-46,738299
325;GASTAO VIDIGAL, AV DR x HASSIB MOFARREJ, R - (N 1437);LAPA;VILA LEOPOLDINA;-23,530107;-46,737659
327;QUEIROZ FILHO, AV x LEOPOLDINA, AV IMP;LAPA;VILA LEOPOLDINA;-23,537155;-46,725594
329;QUEIROZ FILHO, AV - (N 313 - C/B FRENTE  PAS);LAPA;VILA LEOPOLDINA;-23,537158;-46,722688
330;LEOPOLDINA, AV IMP x TEERA, R;LAPA;VILA LEOPOLDINA;-23,536791;-46,725964
331;DIOGENES RIBEIRO DE LIMA, AV x JORGE AMERICANO, R x PASSO DA PATRIA, R;LAPA;VILA LEOPOLDINA;-23,53198;-46,719216
332;QUEIROZ FILHO, AV x PEREIRA DE ANDRADE, AV PDE;LAPA;VILA LEOPOLDINA;-23,537792;-46,719642
333;CERRO CORA, R x BARBALHA, R x QUEIROZ FILHO, AV x FERNANDO PACHECO DE CASTRO, PC;LAPA;VILA LEOPOLDINA;-23,5339;-46,719502
334;PASSO DA PATRIA, R - (N 74 - R. BERGSON);LAPA;VILA LEOPOLDINA;-23,531631;-46,719602
335;QUEIROZ FILHO, AV - (N 313 - B/C ENTRADA  DO PAS);LAPA;VILA LEOPOLDINA;-23,537198;-46,722731
338;GASTAO VIDIGAL, AV DR x APECATU, PC - (C077);LAPA;ALTO DE PINHEIROS;-23,540475;-46,729215
339;QUEIROZ FILHO, AV x JOSE CESAR DE OLIVEIRA, AV;LAPA;VILA LEOPOLDINA;-23,541952;-46,730721
340;GASTAO VIDIGAL, AV DR x AVELINO CHAVES, R DR;LAPA;VILA LEOPOLDINA;-23,53781;-46,730874
342;FONSECA RODRIGUES, AV PROF - (N 1655 - 23 BPM - JAG/PIN);PINHEIROS;ALTO DE PINHEIROS;-23,544327;-46,721857
343;FONSECA RODRIGUES, AV PROF x PEREIRA DE ANDRADE, AV PDE;PINHEIROS;ALTO DE PINHEIROS;-23,544757;-46,719245
344;DIOGENES RIBEIRO DE LIMA, AV x VICTOR SALZO, R x JAMIL LOTAIF, R;PINHEIROS;ALTO DE PINHEIROS;-23,542783;-46,715937
345;DIOGENES RIBEIRO DE LIMA, AV x DARDANELOS, R - (N 2282);PINHEIROS;ALTO DE PINHEIROS;-23,540073;-46,71826
346;JAGUARE, AV x MIGUEL FRIAS E VASCONCELOS, AV;LAPA;JAGUARE;-23,553676;-46,742895
349;JAGUARE, AV x FRANCISCO LUIS GONZAGA, PC;LAPA;JAGUARE;-23,551848;-46,741043
350;JAGUARE, AV x KENKITI SIMOMOTO, AV;LAPA;JAGUARE;-23,551357;-46,7397
351;TORRES DE OLIVEIRA, AV x JAGUARE, AV;LAPA;JAGUARE;-23,549526;-46,738528
352;JAGUARE, AV x ONOFRIO MILANO, AV - (N 1600);LAPA;JAGUARE;-23,547961;-46,737158
355;ESCOLA POLITECNICA, AV x TORRES DE OLIVEIRA, AV;LAPA;BUTANTA;-23,550544;-46,737348
356;ESCOLA POLITECNICA, AV x MELLO MORAES, AV PROF - (N 30);LAPA;BUTANTA;-23,550241;-46,73256
357;SCHILLING, R x CARLOS WEBER, R;LAPA;VILA LEOPOLDINA;-23,530172;-46,728119
358;GASTAO VIDIGAL, AV DR x AROABA, R;LAPA;VILA LEOPOLDINA;-23,535;-46,733238
360;LEOPOLDINA, AV IMP x SCHILLING, R;LAPA;VILA LEOPOLDINA;-23,5316;-46,730172
361;LEOPOLDINA, AV IMP x BRENTANO, R x POTSDAM, R;LAPA;VILA LEOPOLDINA;-23,533958;-46,727973
363;JAGUARE, AV - (N 279 - POSTO SHELL);LAPA;JAGUARE;-23,556996;-46,745376
364;CORIFEU DE AZEVEDO MARQUES, AV - (N 3097 - PORTAO USP);BUTANTÃ;RIO PEQUENO;-23,569923;-46,740987
365;CORIFEU DE AZEVEDO MARQUES, AV x SEBASTIAO EUGENIO DE CAMARGO, AV;BUTANTÃ;RIO PEQUENO;-23,566721;-46,743445
366;ASSUNCAO, AV NSRA DA - (N 292 - 287);BUTANTÃ;RIO PEQUENO;-23,573313;-46,74238
368;HEITOR ANTONIO EIRAS GARCIA, AV ENG x ISAI LEIRNER, PC;BUTANTÃ;RIO PEQUENO;-23,576171;-46,742254
369;HEITOR ANTONIO EIRAS GARCIA, AV ENG x OTACILIO TOMANIK, AV;BUTANTÃ;RIO PEQUENO;-23,576268;-46,742645
370;HEITOR ANTONIO EIRAS GARCIA, AV ENG x ASSUNCAO, AV NSRA DA;BUTANTÃ;RIO PEQUENO;-23,575434;-46,740827
371;CORIFEU DE AZEVEDO MARQUES, AV x ELISIO DE CARVALHO, R x GABRIEL S.TEIXEIRA DE CARVALHO, R - (N 2831);BUTANTÃ;RIO PEQUENO;-23,571257;-46,739776
372;CORIFEU DE AZEVEDO MARQUES, AV x HEITOR ANTONIO EIRAS GARCIA, AV ENG x FRANCISCO DOS SANTOS, R x ARMANDO SHIBATA, R;BUTANTÃ;BUTANTA;-23,573837;-46,735668
373;CORIFEU DE AZEVEDO MARQUES, AV x JOAO SBARAI, R;BUTANTÃ;RIO PEQUENO;-23,573293;-46,736789
374;CORIFEU DE AZEVEDO MARQUES, AV x FRANCISCO PUGLIESSE, R x OTAVIO PASSOS, R;BUTANTÃ;BUTANTA;-23,573911;-46,735278
375;CORIFEU DE AZEVEDO MARQUES, AV x MARIA BONILHA JORDAO, R;BUTANTÃ;BUTANTA;-23,573733;-46,734097
376;CORIFEU DE AZEVEDO MARQUES, AV x BENJAMIM MANSUR, AV x BOTUROCA, R;BUTANTÃ;BUTANTA;-23,574084;-46,726873
377;CORIFEU DE AZEVEDO MARQUES, AV x SANTANESIA, R x BARROSO NETO, R;BUTANTÃ;BUTANTA;-23,572202;-46,722438
378;RAPOSO TAVARES, VIA x BENJAMIM MANSUR, AV;BUTANTÃ;BUTANTA;-23,577586;-46,725067
379;HUGO CAROTINI, R - (N 651);BUTANTÃ;BUTANTA;-23,578536;-46,726506
381;DOMINGOS BARBIERI, R x HUGO CAROTINI, R;BUTANTÃ;BUTANTA;-23,576499;-46,720869
383;ALBERTO BONFIGLIOLI, AV COMEN - (N 216 - PROX. R. DR. JOSE AIRES NETO);BUTANTÃ;BUTANTA;-23,58079;-46,735778
385;LAUDO FERREIRA DE CAMARGO, AV MIN x MAXIMO RIBEIRO NUNES, R PROF;BUTANTÃ;BUTANTA;-23,585031;-46,73802
386;AZEM ABDALLA AZEM, R x AUGUSTO FARINHA, R x ARI APS, R;BUTANTÃ;BUTANTA;-23,584202;-46,738451
387;AZEM ABDALLA AZEM, R - (N 800 - BOMBEIROS);BUTANTÃ;BUTANTA;-23,584127;-46,737419
388;ALBINA, R STA x ELISEU DE ALMEIDA, AV;BUTANTÃ;VILA SONIA;-23,585144;-46,728712
389;ELISEU DE ALMEIDA, AV x RIO AZUL, R x JOAO GUERRA, R;BUTANTÃ;VILA SONIA;-23,586031;-46,730803
390;FRANCISCO MORATO, AV PROF x JORGE JOAO SAAD, AV x JACOB SALVADOR ZVEIBIL, AV DEP - (C150);BUTANTÃ;BUTANTA;-23,586606;-46,724314
393;ELISEU DE ALMEIDA, AV x JACOB SALVADOR ZVEIBIL, AV DEP;BUTANTÃ;BUTANTA;-23,582446;-46,725393
394;JACOB SALVADOR ZVEIBIL, AV DEP - (ACESSO SHOPPING BUTANTA);BUTANTÃ;BUTANTA;-23,584673;-46,724264
395;JACOB SALVADOR ZVEIBIL, AV DEP - (SAIDA SHOPPING  BUTANTA);BUTANTÃ;BUTANTA;-23,584713;-46,72435
396;FRANCISCO MORATO, AV PROF - (N 2725 - RETORNO  FRENTE AO HABYB'S);BUTANTÃ;VILA SONIA;-23,586843;-46,724874
397;FRANCISCO MORATO, AV PROF x TRES IRMAOS, R DOS - (C176);BUTANTÃ;BUTANTA;-23,584825;-46,718296
398;FRANCISCO MORATO, AV PROF x BADY BASSIT, R DEP x EDMUNDO SCANNAPIECO, R x JOSE JANNARELLI, R;BUTANTÃ;BUTANTA;-23,584849;-46,719499
399;FRANCISCO MORATO, AV PROF x CARLOS LIMA MOREL, R;BUTANTÃ;BUTANTA;-23,584467;-46,717494
400;ELISEU DE ALMEIDA, AV x DOMINGOS BARBIERI, R x EDMUNDO SCANNAPIECO, R;BUTANTÃ;BUTANTA;-23,580125;-46,720852
402;FRANCISCO MORATO, AV PROF x TABORDA, R x HEITOR DOS PRAZERES, R - (C175);BUTANTÃ;VILA SONIA;-23,593536;-46,73519
403;LAUDO FERREIRA DE CAMARGO, AV MIN x SALVADOR RISOLEU, R;BUTANTÃ;BUTANTA;-23,587289;-46,736812
404;LAUDO FERREIRA DE CAMARGO, AV MIN x JUNTA MIZUMOTO, AV;BUTANTÃ;BUTANTA;-23,588435;-46,736159
405;ELISEU DE ALMEIDA, AV x LAUDO FERREIRA DE CAMARGO, AV MIN;BUTANTÃ;VILA SONIA;-23,589781;-46,735688
406;ELISEU DE ALMEIDA, AV x JULIO DELLAQUILA, PC x JOSE VALTER SENG, R - (N 3226);BUTANTÃ;VILA SONIA;-23,590317;-46,736779
408;FRANCISCO MORATO, AV PROF x FRANCISCO MORAZAN, AV GAL x IMIGRANTE JAPONES, AV DO;BUTANTÃ;VILA SONIA;-23,592085;-46,731767
409;FRANCISCO MORATO, AV PROF x MANUEL JACINTO, R x RIO AZUL, R - (C174);BUTANTÃ;VILA SONIA;-23,588852;-46,728514
411;ELISEU DE ALMEIDA, AV x IMIGRANTE JAPONES, AV DO x SIQUEIRA FERREIRA, R PROF;BUTANTÃ;VILA SONIA;-23,588781;-46,732725
412;FRANCISCO MORATO, AV PROF x EDEN, R;BUTANTÃ;VILA SONIA;-23,588075;-46,727127
413;FRANCISCO MORATO, AV PROF x ALBINA, R STA;BUTANTÃ;VILA SONIA;-23,587796;-46,726746
414;JORGE JOAO SAAD, AV x LIRA, R COMTE x LICIO MARCONDES DO AMARAL, R;BUTANTÃ;VILA SONIA;-23,588333;-46,723382
415;ELIS REGINA, PC x CORIFEU DE AZEVEDO MARQUES, AV x PEREIRA DO LAGO, R x VICENTE PEIXOTO, R PROF;BUTANTÃ;BUTANTA;-23,574976;-46,729783
416;CORIFEU DE AZEVEDO MARQUES, AV x EDMUR DE CASTRO COTTI, R DR x JULIA DELLA NINA, R;BUTANTÃ;BUTANTA;-23,573444;-46,731696
417;LEON KANIEFSKY, R REG x JOSE JANNARELLI, R;BUTANTÃ;MORUMBI;-23,589908;-46,716801
418;JORGE JOAO SAAD, AV x LEON KANIEFSKY, R REG;BUTANTÃ;VILA SONIA;-23,592092;-46,721479
419;FRANCISCO MORATO, AV PROF x HEITOR BASTOS TIGRE, R MIN - (C173);BUTANTÃ;VILA SONIA;-23,600425;-46,742458
420;FRANCISCO MORATO, AV PROF x CARLOS DE MESQUITA, R x CAVALCANTI DE ALBUQUERQUE, AV GAL x MANFREDO LEITE, AV MONS x BOAVENTURA DE ANDRADE, PC;BUTANTÃ;VILA SONIA;-23,602627;-46,744444
421;FRANCISCO MORATO, AV PROF x DAVID MATARASSO, R;BUTANTÃ;VILA SONIA;-23,598038;-46,740765
422;PIRAJUSSARA, AV x MANFREDO LEITE, AV MONS;BUTANTÃ;VILA SONIA;-23,600245;-46,747441
423;HEITOR BASTOS TIGRE, R MIN x DAVID BEN GURION, R;BUTANTÃ;VILA SONIA;-23,601754;-46,739599
424;FRANCISCO MORATO, AV PROF x CAMINHO DO ENGENHO, R x GIOIA MARTINS, AV PROF;BUTANTÃ;VILA SONIA;-23,596033;-46,739552
426;GIOVANNI GRONCHI, AV x CRISTIANO DE SOUSA, R DR;BUTANTÃ;VILA SONIA;-23,603153;-46,72525
427;GIOVANNI GRONCHI, AV x ROBERTO GOMES PEDROSA, PC x JORGE JOAO SAAD, AV - (C152);BUTANTÃ;MORUMBI;-23,598296;-46,720145
428;GIOVANNI GRONCHI, AV - (R. MAURO CODUCCI);CAMPO LIMPO;VILA ANDRADE;-23,595417;-46,715221
429;GIOVANNI GRONCHI, AV - (N 1000);BUTANTÃ;MORUMBI;-23,595223;-46,715585
431;GIOVANNI GRONCHI, AV x AMERICO, R STO - (C169);BUTANTÃ;VILA SONIA;-23,605233;-46,725223
432;GIOVANNI GRONCHI, AV x CLEMENTINE BRENNE, R;BUTANTÃ;VILA SONIA;-23,606777;-46,725353
433;GUILHERME DUMONT VILARES, AV DR x HASTINFILO DE MOURA, R MAL;CAMPO LIMPO;VILA SONIA;-23,614949;-46,740816
434;LUIZ MIGLIANO, R DR x JUAREZ TAVORA, AV MAL x HASTINFILO DE MOURA, R MAL;BUTANTÃ;VILA SONIA;-23,615032;-46,742494
435;GUILHERME DUMONT VILARES, AV DR x JOSE HORACIO M. TEIXEIRA, R PROF;BUTANTÃ;VILA SONIA;-23,612802;-46,74115
436;PEDRO FOURIER, R S x HASTINFILO DE MOURA, R MAL;BUTANTÃ;VILA SONIA;-23,614829;-46,733748
439;GIOVANNI GRONCHI, AV x CHARLES SPENCER CHAPLIN, R;CAMPO LIMPO;VILA ANDRADE;-23,623718;-46,73384
440;GUILHERME DUMONT VILARES, AV DR x LUIZ MIGLIANO, R DR x JOSE DA SILVA RIBEIRO, R x CHARLES SPENCER CHAPLIN, R - (BTC 2002);CAMPO LIMPO;VILA ANDRADE;-23,615001;-46,740843
441;GIOVANNI GRONCHI, AV - (N 6196 - HOSPITAL MORUMBI);CAMPO LIMPO;VILA ANDRADE;-23,634089;-46,737022
442;GIOVANNI GRONCHI, AV x GUILHERME DUMONT VILARES, AV DR x JANDIATUBA, R - (**);CAMPO LIMPO;VILA ANDRADE;-23,627962;-46,735985
443;GIOVANNI GRONCHI, AV x NELSON GAMA DE OLIVEIRA, R;CAMPO LIMPO;VILA ANDRADE;-23,631475;-46,736761
444;GIOVANNI GRONCHI, AV x ITACAIUNA, R x ANTONIO JOVINO, R ENG - (**);CAMPO LIMPO;VILA ANDRADE;-23,629513;-46,736174
446;NELSON GAMA DE OLIVEIRA, R x JOSE RAMON URTIZA, R x ALGEMESI, R;CAMPO LIMPO;VILA ANDRADE;-23,634117;-46,73273
447;JOSE RAMON URTIZA, R x ITAPAIUNA, R x HELENA PEREIRA DE MORAES, AV DONA;CAMPO LIMPO;VILA ANDRADE;-23,634684;-46,727476
448;GIOVANNI GRONCHI, AV x FRANCISCO THOMAZ DE CARVALHO, R DR x GOIABEIRAS, R DAS;BUTANTÃ;VILA SONIA;-23,611501;-46,727918
449;GIOVANNI GRONCHI, AV x PEDRO FOURIER, R S x LAERTE SETUBAL, R DR;CAMPO LIMPO;VILA ANDRADE;-23,615023;-46,731464
450;GIOVANNI GRONCHI, AV x JOSE GALANTE, AV x FRANCISCO DEGNI, R DR x JAMES FERRAZ ALVIM, R DR - (**);CAMPO LIMPO;VILA ANDRADE;-23,618185;-46,732393
451;GIOVANNI GRONCHI, AV x JOSE HORACIO M. TEIXEIRA, R PROF;BUTANTÃ;VILA SONIA;-23,614023;-46,731099
452;CARLOS CALDEIRA FILHO, AV x MIGUEL DA SILVA, R x CAPO-ERE, R x ANTONIO ALVES VALE, R;CAMPO LIMPO;VILA ANDRADE;-23,639498;-46,744992
453;BELEZAS, AV DAS x AMARO ANTONIO ROSA, R x ERMELINDA GONCALVES VADERS, R;CAMPO LIMPO;VILA ANDRADE;-23,641635;-46,741624
454;GIOVANNI GRONCHI, AV x JOSE RAMON URTIZA, R x CAMPO NOVO DO SUL, R;CAMPO LIMPO;VILA ANDRADE;-23,637881;-46,736774
456;GIOVANNI GRONCHI, AV x CARLOS CALDEIRA FILHO, AV - (N 6800);CAMPO LIMPO;VILA ANDRADE;-23,640371;-46,737006
457;CARLOS CALDEIRA FILHO, AV x JOAQUIM NUNES TEIXEIRA, R;CAMPO LIMPO;VILA ANDRADE;-23,638068;-46,740985
458;ALBERTO AUGUSTO ALVES, AV - (N 152 - CARREFOUR);CAMPO LIMPO;VILA ANDRADE;-23,64221;-46,735148
460;BRAGANCA PAULISTA, R x LUIZ SERAPHICO JUNIOR, R;SANTO AMARO;SANTO AMARO;-23,638035;-46,720123
461;ITAPECERICA, ES DE x LUCIANO SILVA, R - (N 1065);M'BOI MIRIM;JARDIM SAO LUIS;-23,644085;-46,744183
462;ITAPECERICA, ES DE x AMARO ANTONIO ROSA, R x ISAIAS BRANCO DE ARAUJO, R TTE;M'BOI MIRIM;JARDIM SAO LUIS;-23,642376;-46,741336
464;ITAPECERICA, ES DE x ANDRE BRENHA RIBEIRO, R DR x ESTEVAO DA CUNHA DE ABREU, R x JOSEFINA MORETTI, R;M'BOI MIRIM;JARDIM SAO LUIS;-23,643749;-46,742493
465;ITAPECERICA, ES DE x BELEZAS, AV DAS x ARISTODEMO GAZZOTTI, R;M'BOI MIRIM;JARDIM SAO LUIS;-23,642142;-46,73943
