Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;gets;dets; ID ; ID_2 ;Via;Início;Fim;Sentido;Ext___Km_;Caracterís;horario
AV S MIGUEL;138819;13881;6991;7039;0;0;AV;S;;MIGUEL;SG138819118;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7117;7117;0;0;AV;S;;MIGUEL;SG138819119;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7519;7747;0;0;AV;S;;MIGUEL;SG138819137;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7747;7901;7500;7638;AV;S;;MIGUEL;SG138819138;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7971;8039;7640;7732;AV;S;;MIGUEL;SG138819139;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;754;8139;7734;8000;AV;S;;MIGUEL;SG138819140;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;754;8139;0;0;AV;S;;MIGUEL;SG138819141;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;754;8139;0;0;AV;S;;MIGUEL;SG138819142;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;8201;8201;0;0;AV;S;;MIGUEL;SG138819143;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7175;7295;0;0;AV;S;;MIGUEL;SG138819152;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;7453;7465;0;0;AV;S;;MIGUEL;SG138819153;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;0;0;AV;S;;MIGUEL;SG138819154;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;6818;6818;AV;S;;MIGUEL;SG138819155;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;6850;7068;AV;S;;MIGUEL;SG138819156;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7110;7110;AV;S;;MIGUEL;SG138819157;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7290;7290;AV;S;;MIGUEL;SG138819158;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7434;7500;AV;S;;MIGUEL;SG138819159;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7530;7562;AV;S;;MIGUEL;SG138819160;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7610;7610;AV;S;;MIGUEL;SG138819161;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;7890;7890;AV;S;;MIGUEL;SG138819162;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;0;0;AV;S;;MIGUEL;SG138819163;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;8118;8184;AV;S;;MIGUEL;SG138819164;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;0;0;AV;S;;MIGUEL;CET00000667;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;892;962;AV;S;;MIGUEL;SG138819019;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;0;0;892;962;AV;S;;MIGUEL;SG138819019;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;2993;3113;0;0;AV;S;;MIGUEL;SG138819062;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;2993;3113;0;0;AV;S;;MIGUEL;SG138819062;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV S MIGUEL;138819;13881;187;239;0;0;AV;S;;MIGUEL;SG138819002;Arterial I;LE;LE 1; 38 ; 38 ;Av. São Miguel;Av. Custódio de Lima;R. Uicó;duplo;7,4;2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 17h00 às 20h00 (b)
AV SEN TEOTONIO VILELA;155071;15507;145;201;306;376;AV;SEN;;TEOTONIO VILELA;SG155071002;Arterial II;SU;SU 3; 39 ; 39 ;Av. Senador Teotônio Vilela;Av. do Jangadeiro;Av. Interlagos;centro;0,6;;
AV SEN TEOTONIO VILELA;155071;15507;203;277;410;490;AV;SEN;;TEOTONIO VILELA;SG155071003;Arterial II;SU;SU 3; 39 ; 39 ;Av. Senador Teotônio Vilela;Av. do Jangadeiro;Av. Interlagos;centro;0,6;;
AV SEN TEOTONIO VILELA;155071;15507;37;143;208;208;AV;SEN;;TEOTONIO VILELA;SG155071001;Arterial II;SU;SU 3; 39 ; 39 ;Av. Senador Teotônio Vilela;Av. do Jangadeiro;Av. Interlagos;centro;0,6;;
AV VITAL BRASIL;198170;19817;379;495;0;0;AV;;;VITAL BRASIL;SG198170002;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;531;751;534;730;AV;;;VITAL BRASIL;SG198170003;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;777;959;0;0;AV;;;VITAL BRASIL;SG198170004;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;897;991;0;0;AV;;;VITAL BRASIL;SG198170005;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;0;0;AV;;;VITAL BRASIL;SG198170006;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;25;405;0;0;AV;;;VITAL BRASIL;SG198170007;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;766;766;AV;;;VITAL BRASIL;SG198170011;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;1000;1000;AV;;;VITAL BRASIL;SG198170012;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;0;0;AV;;;VITAL BRASIL;SG198170013;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;1250;1250;AV;;;VITAL BRASIL;SG198170014;Arterial I;OE;OE 2; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;160;160;AV;;;VITAL BRASIL;SG198170016;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;216;336;AV;;;VITAL BRASIL;SG198170017;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;398;494;AV;;;VITAL BRASIL;SG198170018;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;0;0;AV;;;VITAL BRASIL;SG198170019;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;0;0;AV;;;VITAL BRASIL;SG198170020;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;0;0;54;100;AV;;;VITAL BRASIL;SG198170015;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
AV VITAL BRASIL;198170;19817;65;329;0;0;AV;;;VITAL BRASIL;SG198170001;Arterial I;OE;OE 1; 40 ; 40 ;Av. Vital Brasil;Av. Corifeu de Azevedo Marques;Av. Prof. Francisco Morato;duplo;1,1;;
ES DO CAMPO LIMPO;346829;34682;0;0;964;1014;ES;;DO;CAMPO LIMPO;SG346829003;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;115;1492;ES;;DO;CAMPO LIMPO;SG346829004;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;1501;1501;1432;1582;ES;;DO;CAMPO LIMPO;SG346829005;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;1520;1556;ES;;DO;CAMPO LIMPO;SG346829006;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;1602;1644;ES;;DO;CAMPO LIMPO;SG346829007;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;0;0;ES;;DO;CAMPO LIMPO;SG346829008;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;2778;2778;ES;;DO;CAMPO LIMPO;SG346829009;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;2778;2778;ES;;DO;CAMPO LIMPO;SG346829010;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;1843;1843;0;0;ES;;DO;CAMPO LIMPO;SG346829011;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;0;0;ES;;DO;CAMPO LIMPO;SG346829012;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;1897;2070;0;0;ES;;DO;CAMPO LIMPO;SG346829013;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;0;0;ES;;DO;CAMPO LIMPO;SG346829014;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2127;2127;2136;2142;ES;;DO;CAMPO LIMPO;SG346829015;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2129;2131;2144;2170;ES;;DO;CAMPO LIMPO;SG346829016;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2133;2137;2184;2224;ES;;DO;CAMPO LIMPO;SG346829017;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2139;2153;2250;2282;ES;;DO;CAMPO LIMPO;SG346829018;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2187;2199;2306;2330;ES;;DO;CAMPO LIMPO;SG346829019;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2201;2293;2342;2380;ES;;DO;CAMPO LIMPO;SG346829020;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;2443;2449;2456;2476;ES;;DO;CAMPO LIMPO;SG346829021;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;2858;2914;ES;;DO;CAMPO LIMPO;SG346829022;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;38;2995;2968;3018;ES;;DO;CAMPO LIMPO;SG346829023;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;3043;3379;3020;3498;ES;;DO;CAMPO LIMPO;SG346829024;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;3381;3911;0;0;ES;;DO;CAMPO LIMPO;SG346829025;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;0;0;ES;;DO;CAMPO LIMPO;SG346829027;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;0;0;0;0;ES;;DO;CAMPO LIMPO;SG346829028;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;3849;3887;2915;3940;ES;;DO;CAMPO LIMPO;SG346829030;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;3889;3963;3966;3972;ES;;DO;CAMPO LIMPO;SG346829031;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4017;4033;3974;3980;ES;;DO;CAMPO LIMPO;SG346829032;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4059;4095;3982;4060;ES;;DO;CAMPO LIMPO;SG346829033;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4135;4201;4290;4326;ES;;DO;CAMPO LIMPO;SG346829034;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4203;4275;4350;4350;ES;;DO;CAMPO LIMPO;SG346829035;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4277;4539;4424;4550;ES;;DO;CAMPO LIMPO;SG346829036;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
ES DO CAMPO LIMPO;346829;34682;4465;4465;0;0;ES;;DO;CAMPO LIMPO;SG346829037;Arterial II;OE;OE 3; 41 ; 41 ;Estrada do Campo Limpo;Av. Vítor Gabriel;R. Nestor dos Santos;centro;3,3;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00;2ª à 6ª - 6h00 às 10h00 e 17h00 às 20h00
